game_id,season,game_type,week_x,gameday,weekday,gametime,away_team,away_score,home_team,home_score,location,result,total,overtime,old_game_id,gsis,nfl_detail_id,pfr,pff,espn,ftn,away_rest,home_rest,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds,div_game,roof,surface,temp,wind,away_qb_id,home_qb_id,away_qb_name,home_qb_name,away_coach,home_coach,referee,stadium_id,stadium,week_y,passer_id_x,passer_x,dropbacks_x,attempts_x,completions_x,interceptions_x,sacks_x,scrambles_x,pass_yards_x,qb_epa_total_x,qb_epa_per_play_x,success_rate_x,cpoe_mean_x,primary_qb_low_sample_x,comp_pct_x,int_rate_x,sack_rate_x,ypa_x,TEAM_qb_epa_per_play_L3_x,TEAM_success_rate_L3_x,TEAM_comp_pct_L3_x,TEAM_int_rate_L3_x,TEAM_sack_rate_L3_x,TEAM_ypa_L3_x,TEAM_dropbacks_L3_x,TEAM_qb_epa_per_play_L5_x,TEAM_success_rate_L5_x,TEAM_comp_pct_L5_x,TEAM_int_rate_L5_x,TEAM_sack_rate_L5_x,TEAM_ypa_L5_x,TEAM_dropbacks_L5_x,week,passer_id_y,passer_y,dropbacks_y,attempts_y,completions_y,interceptions_y,sacks_y,scrambles_y,pass_yards_y,qb_epa_total_y,qb_epa_per_play_y,success_rate_y,cpoe_mean_y,primary_qb_low_sample_y,comp_pct_y,int_rate_y,sack_rate_y,ypa_y,TEAM_qb_epa_per_play_L3_y,TEAM_success_rate_L3_y,TEAM_comp_pct_L3_y,TEAM_int_rate_L3_y,TEAM_sack_rate_L3_y,TEAM_ypa_L3_y,TEAM_dropbacks_L3_y,TEAM_qb_epa_per_play_L5_y,TEAM_success_rate_L5_y,TEAM_comp_pct_L5_y,TEAM_int_rate_L5_y,TEAM_sack_rate_L5_y,TEAM_ypa_L5_y,TEAM_dropbacks_L5_y,week_QB_HOME,home_passer_id,home_passer,dropbacks,attempts,completions,interceptions,sacks,scrambles,pass_yards,qb_epa_total,qb_epa_per_play,success_rate,cpoe_mean,primary_qb_low_sample,comp_pct,int_rate,sack_rate,ypa,QB_qb_epa_per_play_L3,QB_success_rate_L3,QB_comp_pct_L3,QB_int_rate_L3,QB_sack_rate_L3,QB_ypa_L3,QB_dropbacks_L3,QB_qb_epa_per_play_L5,QB_success_rate_L5,QB_comp_pct_L5,QB_int_rate_L5,QB_sack_rate_L5,QB_ypa_L5,QB_dropbacks_L5,week_QB_AWAY,away_passer_id,away_passer,dropbacks_QB_AWAY,attempts_QB_AWAY,completions_QB_AWAY,interceptions_QB_AWAY,sacks_QB_AWAY,scrambles_QB_AWAY,pass_yards_QB_AWAY,qb_epa_total_QB_AWAY,qb_epa_per_play_QB_AWAY,success_rate_QB_AWAY,cpoe_mean_QB_AWAY,primary_qb_low_sample_QB_AWAY,comp_pct_QB_AWAY,int_rate_QB_AWAY,sack_rate_QB_AWAY,ypa_QB_AWAY,QB_qb_epa_per_play_L3_QB_AWAY,QB_success_rate_L3_QB_AWAY,QB_comp_pct_L3_QB_AWAY,QB_int_rate_L3_QB_AWAY,QB_sack_rate_L3_QB_AWAY,QB_ypa_L3_QB_AWAY,QB_dropbacks_L3_QB_AWAY,QB_qb_epa_per_play_L5_QB_AWAY,QB_success_rate_L5_QB_AWAY,QB_comp_pct_L5_QB_AWAY,QB_int_rate_L5_QB_AWAY,QB_sack_rate_L5_QB_AWAY,QB_ypa_L5_QB_AWAY,QB_dropbacks_L5_QB_AWAY
2023_01_DET_KC,2023,REG,1,2023-09-07,Thursday,20:20,DET,21.0,KC,20.0,Home,-1.0,41.0,0.0,2023090700,59173.0,,202309070kan,,401547353,,7,7,164.0,-198.0,4.0,-110.0,-110.0,53.0,-110.0,-110.0,0,outdoors,,,,00-0033106,00-0033873,Jared Goff,Patrick Mahomes,Dan Campbell,Andy Reid,John Hussey,KAN00,GEHA Field at Arrowhead Stadium,1.0,00-0033873,P.Mahomes,45.0,39.0,21.0,1.0,0.0,6.0,226.0,-2.1938741,-0.04570571,0.4583333333333333,-4.7945805,0.0,0.5384615384615384,0.0256410256410256,0.0,5.794871794871795,0.3449360430240631,0.6120790447166159,0.7138486312399356,0.0,0.0204081632653061,6.775899087493289,37.0,0.2812509298324585,0.574040905090839,0.6949758454106281,0.0047619047619047,0.0251481237656353,7.070301357257878,37.4,1.0,00-0033106,J.Goff,35.0,35.0,22.0,0.0,1.0,0.0,253.0,5.205139,0.1445872,0.4444444444444444,-0.10285229,0.0,0.6285714285714286,0.0,0.0285714285714285,7.228571428571429,0.2775840808947881,0.5270062252405207,0.6417748917748919,0.0,0.0348631239935587,7.656060606060607,37.333333333333336,0.3111877590417862,0.5129944925255704,0.6445791051054208,0.0,0.0209178743961352,7.612259845417741,38.2,1.0,00-0033873,P.Mahomes,45.0,39.0,21.0,1.0,0.0,6.0,226.0,-2.1938741,-0.04570571,0.4583333333333333,-4.7945805,0.0,0.5384615384615384,0.0256410256410256,0.0,5.794871794871795,0.3449360430240631,0.6120790447166159,0.7138486312399356,0.0,0.0204081632653061,6.775899087493291,37.0,0.2812509298324585,0.574040905090839,0.6949758454106281,0.0047619047619047,0.0251481237656353,7.070301357257878,37.4,1.0,00-0033106,J.Goff,35.0,35.0,22.0,0.0,1.0,0.0,253.0,5.205139,0.1445872,0.4444444444444444,-0.10285229,0.0,0.6285714285714286,0.0,0.0285714285714285,7.228571428571429,0.2775840808947881,0.5270062252405207,0.6417748917748917,0.0,0.0348631239935587,7.656060606060606,37.333333333333336,0.3111877590417862,0.5129944925255704,0.6445791051054208,0.0,0.0209178743961352,7.612259845417741,38.2
2023_01_CAR_ATL,2023,REG,1,2023-09-10,Sunday,13:00,CAR,10.0,ATL,24.0,Home,14.0,34.0,0.0,2023091000,59174.0,,202309100atl,,401547403,,7,7,160.0,-192.0,3.5,-108.0,-112.0,40.5,-110.0,-110.0,1,closed,,,,00-0039150,00-0038122,Bryce Young,Desmond Ridder,Frank Reich,Arthur Smith,Brad Rogers,ATL97,Mercedes-Benz Stadium,1.0,00-0038122,D.Ridder,22.0,22.0,15.0,0.0,4.0,1.0,115.0,-5.5994034,-0.23330848,0.3333333333333333,4.819567,0.0,0.6818181818181818,0.0,0.1818181818181818,5.227272727272728,0.0610993281006813,0.4437118437118436,0.6420083774250441,0.0,0.0491201140288361,6.495943562610229,33.333333333333336,-0.0232380673289299,0.426021978021978,0.5758716931216931,0.008,0.0603292112744445,5.880232804232804,32.0,1.0,00-0039150,B.Young,42.0,40.0,20.0,2.0,2.0,2.0,146.0,-10.76236,-0.23396434,0.3260869565217391,-3.7160003,0.0,0.5,0.05,0.0476190476190476,3.65,0.1161953707536061,0.5049095607235142,0.532519150166209,0.0482246952835188,0.0504273504273504,7.7030881148528225,27.0,0.1534048538655042,0.4891362126245847,0.5348961054843409,0.0289348171701112,0.0741717541717541,7.275699022757846,27.2,1.0,00-0038122,D.Ridder,22.0,22.0,15.0,0.0,4.0,1.0,115.0,-5.5994034,-0.23330848,0.3333333333333333,4.819567,0.0,0.6818181818181818,0.0,0.1818181818181818,5.227272727272728,0.0610993281006813,0.4437118437118437,0.6420083774250441,0.0,0.0491201140288361,6.495943562610229,33.333333333333336,0.0208561141043901,0.4225274725274725,0.5898396164021165,0.0,0.0654115140930556,5.680291005291005,33.75,1.0,00-0039150,B.Young,42.0,40.0,20.0,2.0,2.0,2.0,146.0,-10.76236,-0.23396434,0.3260869565217391,-3.7160003,0.0,0.5,0.05,0.0476190476190476,3.65,,,,,,,,,,,,,,
2023_01_HOU_BAL,2023,REG,1,2023-09-10,Sunday,13:00,HOU,9.0,BAL,25.0,Home,16.0,34.0,0.0,2023091001,59175.0,,202309100rav,,401547396,,7,7,380.0,-500.0,9.5,-110.0,-110.0,43.5,-110.0,-110.0,0,outdoors,,,,00-0039163,00-0034796,C.J. Stroud,Lamar Jackson,DeMeco Ryans,John Harbaugh,Tra Blake,BAL00,M&T Bank Stadium,1.0,00-0034796,L.Jackson,31.0,26.0,17.0,1.0,4.0,5.0,169.0,-1.9988914,-0.05711118,0.4857142857142857,6.830536,0.0,0.6538461538461539,0.0384615384615384,0.1290322580645161,6.5,-0.009436530371507,0.410393772893773,0.5426990805672433,0.0411184576682472,0.0630764163372859,6.566063358489727,34.333333333333336,-0.0703493699431419,0.3882783057783058,0.5345321043118254,0.0307316806615544,0.0549887069452286,6.12894282792806,31.2,1.0,00-0039163,C.Stroud,52.0,48.0,28.0,0.0,5.0,4.0,242.0,-14.719431,-0.25823563,0.3333333333333333,-3.4473083,0.0,0.5833333333333334,0.0,0.0961538461538461,5.041666666666667,-0.0962163234750429,0.361539101324517,0.5510840108401084,0.0277777777777777,0.0261225055432372,6.103387533875341,39.0,0.03936757594347,0.4189762467184639,0.590650406504065,0.0266666666666666,0.0156735033259423,6.420365853658536,33.0,1.0,00-0034796,L.Jackson,31.0,26.0,17.0,1.0,4.0,5.0,169.0,-1.9988914,-0.05711118,0.4857142857142857,6.830536,0.0,0.6538461538461539,0.0384615384615384,0.1290322580645161,6.5,0.0704907228549321,0.4349002849002849,0.5390849673202615,0.0092592592592592,0.0757989568515884,6.19871459694989,33.333333333333336,0.0230969842523336,0.4518492618492618,0.55318782249742,0.0055555555555555,0.0883365169680959,6.172386652906776,32.6,1.0,00-0039163,C.Stroud,52.0,48.0,28.0,0.0,5.0,4.0,242.0,-14.719431,-0.25823563,0.3333333333333333,-3.4473083,0.0,0.5833333333333334,0.0,0.0961538461538461,5.041666666666667,,,,,,,,,,,,,,
2023_01_CIN_CLE,2023,REG,1,2023-09-10,Sunday,13:00,CIN,3.0,CLE,24.0,Home,21.0,27.0,0.0,2023091002,59176.0,,202309100cle,,401547397,,7,7,-112.0,-108.0,-1.0,-105.0,-115.0,46.5,-110.0,-110.0,1,outdoors,,,,00-0036442,00-0033537,Joe Burrow,Deshaun Watson,Zac Taylor,Kevin Stefanski,Clete Blakeman,CLE00,FirstEnergy Stadium,1.0,00-0033537,D.Watson,35.0,32.0,16.0,1.0,3.0,3.0,154.0,-8.946649,-0.25561854,0.4,-5.6990395,0.0,0.5,0.03125,0.0857142857142857,4.8125,-0.1029432701567808,0.3290391841116478,0.4629023150762282,0.0291486291486291,0.1452020202020202,6.003387916431394,32.666666666666664,-0.0584766790270805,0.4004538134972917,0.514800653861941,0.0221403402798751,0.1145668642951251,5.92446335751075,35.2,1.0,00-0036442,J.Burrow,33.0,33.0,14.0,0.0,2.0,0.0,82.0,-16.654682,-0.47584805,0.2285714285714285,-15.60609,0.0,0.4242424242424242,0.0,0.0606060606060606,2.484848484848485,0.1626945423583189,0.5045340838023765,0.6085759672716193,0.0144927536231884,0.0761188686000716,6.08014536275406,42.333333333333336,0.095306434482336,0.4869783213458937,0.6269300921474834,0.0161030595813204,0.0618329373216591,6.014248833814052,45.4,1.0,00-0033537,D.Watson,35.0,32.0,16.0,1.0,3.0,3.0,154.0,-8.946649,-0.25561854,0.4,-5.6990395,0.0,0.5,0.03125,0.0857142857142857,4.8125,-0.1029432701567808,0.3290391841116478,0.4629023150762281,0.0291486291486291,0.1452020202020202,6.003387916431396,32.666666666666664,-0.0584766790270805,0.4004538134972917,0.514800653861941,0.0221403402798751,0.1145668642951251,5.92446335751075,35.2,1.0,00-0036442,J.Burrow,33.0,33.0,14.0,0.0,2.0,0.0,82.0,-16.654682,-0.47584805,0.2285714285714285,-15.60609,0.0,0.4242424242424242,0.0,0.0606060606060606,2.484848484848485,0.1626945423583189,0.5045340838023763,0.6085759672716193,0.0144927536231884,0.0761188686000716,6.08014536275406,42.333333333333336,0.095306434482336,0.4869783213458937,0.6269300921474834,0.0161030595813204,0.0618329373216591,6.014248833814052,45.4
2023_01_JAX_IND,2023,REG,1,2023-09-10,Sunday,13:00,JAX,31.0,IND,21.0,Home,-10.0,52.0,0.0,2023091003,59177.0,,202309100clt,,401547404,,7,7,-205.0,170.0,-4.0,-108.0,-112.0,45.5,-110.0,-110.0,1,closed,,,,00-0036971,00-0039164,Trevor Lawrence,Anthony Richardson,Doug Pederson,Shane Steichen,Clay Martin,IND00,Lucas Oil Stadium,1.0,00-0039164,A.Richardson,45.0,41.0,24.0,1.0,4.0,4.0,223.0,0.35562006,0.007566384,0.4680851063829787,-6.167177,0.0,0.5853658536585366,0.024390243902439,0.0888888888888888,5.439024390243903,-0.4391372352838516,0.3562044187044187,0.555090805090805,0.0696053196053196,0.103297199638663,5.1447876447876455,30.666666666666668,-0.3161675617098808,0.3649453024453025,0.5410490630002825,0.0563973381046551,0.0928286823408774,5.234569063837356,34.0,1.0,00-0036971,T.Lawrence,35.0,34.0,24.0,1.0,2.0,1.0,241.0,-9.284417,-0.25790048,0.5555555555555556,4.615323,0.0,0.7058823529411765,0.0294117647058823,0.0571428571428571,7.088235294117647,0.0369404604037602,0.4831754553510741,0.5886868686868686,0.035,0.0393073593073592,5.8697474747474745,41.66666666666666,0.0856417655944824,0.5100133813187526,0.6327575757575759,0.030090909090909,0.0382308802308802,6.3349166666666665,36.6,1.0,00-0039164,A.Richardson,45.0,41.0,24.0,1.0,4.0,4.0,223.0,0.35562006,0.007566384,0.4680851063829787,-6.167177,0.0,0.5853658536585366,0.024390243902439,0.0888888888888888,5.439024390243903,,,,,,,,,,,,,,,1.0,00-0036971,T.Lawrence,35.0,34.0,24.0,1.0,2.0,1.0,241.0,-9.284417,-0.25790048,0.5555555555555556,4.615323,0.0,0.7058823529411765,0.0294117647058823,0.0571428571428571,7.088235294117647,0.0369404604037602,0.4831754553510741,0.5886868686868686,0.035,0.0393073593073593,5.8697474747474745,41.66666666666666,0.0856417655944824,0.5100133813187526,0.6327575757575757,0.030090909090909,0.0382308802308802,6.3349166666666665,36.6
2023_01_TB_MIN,2023,REG,1,2023-09-10,Sunday,13:00,TB,20.0,MIN,17.0,Home,-3.0,37.0,0.0,2023091004,59178.0,,202309100min,,401547398,,7,7,170.0,-205.0,4.0,-110.0,-110.0,45.0,-110.0,-110.0,0,dome,,,,00-0034855,00-0029604,Baker Mayfield,Kirk Cousins,Todd Bowles,Kevin O'Connell,Scott Novak,MIN01,U.S. Bank Stadium,1.0,00-0029604,K.Cousins,47.0,46.0,33.0,1.0,2.0,1.0,344.0,2.0094285,0.041863095,0.4375,4.5760117,0.0,0.717391304347826,0.0217391304347826,0.0425531914893617,7.478260869565218,0.258687009414037,0.5907407407407407,0.7301087801087801,0.0303030303030303,0.019047619047619,8.154040404040403,31.33333333333333,0.170709865167737,0.5482446740655696,0.6810760207534401,0.0246334310850439,0.0493370681605975,7.548844229774021,41.6,1.0,00-0034855,B.Mayfield,38.0,35.0,21.0,0.0,1.0,3.0,173.0,-0.53978324,-0.0142048225,0.3947368421052631,-2.5186453,0.0,0.6,0.0,0.0263157894736842,4.942857142857143,0.144515490780274,0.5193588546529724,0.6482352941176471,0.0047619047619047,0.0295238095238095,6.198487394957982,45.66666666666666,0.0951519940048456,0.4898015873015873,0.6527092924126172,0.0198861283643892,0.0219696048632218,6.246447509438558,46.4,1.0,00-0029604,K.Cousins,47.0,46.0,33.0,1.0,2.0,1.0,344.0,2.0094285,0.041863095,0.4375,4.5760117,0.0,0.717391304347826,0.0217391304347826,0.0425531914893617,7.478260869565218,0.258687009414037,0.5907407407407407,0.7301087801087801,0.0303030303030303,0.019047619047619,8.154040404040403,31.33333333333333,0.170709865167737,0.5482446740655696,0.6810760207534401,0.0246334310850439,0.0493370681605975,7.548844229774021,41.6,1.0,00-0034855,B.Mayfield,38.0,35.0,21.0,0.0,1.0,3.0,173.0,-0.53978324,-0.0142048225,0.3947368421052631,-2.5186453,0.0,0.6,0.0,0.0263157894736842,4.942857142857143,-0.0728175044059753,0.4135947712418301,0.5921658986175117,0.010752688172043,0.09375,6.318740399385561,28.33333333333333,-0.0376212321221828,0.3986552016155299,0.5633967051624098,0.0141439205955334,0.113287037037037,5.855616709266964,30.4
2023_01_TEN_NO,2023,REG,1,2023-09-10,Sunday,13:00,TEN,15.0,NO,16.0,Home,1.0,31.0,0.0,2023091005,59179.0,,202309100nor,,401547399,,7,7,124.0,-148.0,3.0,-118.0,-102.0,41.0,-110.0,-110.0,0,dome,,,,00-0029701,00-0031280,Ryan Tannehill,Derek Carr,Mike Vrabel,Dennis Allen,Ron Torbert,NOR00,Mercedes-Benz Superdome,1.0,00-0031280,D.Carr,38.0,37.0,23.0,1.0,4.0,1.0,305.0,5.5946083,0.1434515,0.4871794871794871,5.206146,0.0,0.6216216216216216,0.027027027027027,0.1052631578947368,8.243243243243244,-0.2465337167183558,0.4333333333333333,0.5843711843711844,0.0341269841269841,0.0842490842490842,6.677228327228328,23.0,-0.0576394438743591,0.4757894736842106,0.5997455176402545,0.0204761904761904,0.0845053079348495,7.122477347214189,23.8,1.0,00-0029701,R.Tannehill,40.0,37.0,16.0,3.0,3.0,3.0,198.0,-10.667798,-0.24808833,0.3023255813953488,-14.803641,0.0,0.4324324324324324,0.081081081081081,0.075,5.351351351351352,-0.2656548197070758,0.3697318007662837,0.5374613342093016,0.0429224494265144,0.1015873015873015,4.916481892091649,35.0,-0.2206076934933662,0.3926724137931034,0.5541404856776383,0.038096940138914,0.1083597883597883,5.400515253322968,35.4,1.0,00-0031280,D.Carr,38.0,37.0,23.0,1.0,4.0,1.0,305.0,5.5946083,0.1434515,0.4871794871794871,5.206146,0.0,0.6216216216216216,0.027027027027027,0.1052631578947368,8.243243243243244,-0.1100809077421824,0.3700216450216451,0.5075511209657552,0.0717664449371766,0.0529616724738675,5.918957871396896,33.0,0.0021671496331691,0.427461704961705,0.546332474381255,0.0605373444397834,0.0369052086125256,6.812635984099399,33.6,1.0,00-0029701,R.Tannehill,40.0,37.0,16.0,3.0,3.0,3.0,198.0,-10.667798,-0.24808833,0.3023255813953488,-14.803641,0.0,0.4324324324324324,0.081081081081081,0.075,5.351351351351352,-0.1224833826224009,0.3993055555555556,0.552772808586762,0.0205724508050089,0.1435284747112704,5.762948292018059,34.333333333333336,0.0779616564512252,0.4603070175438596,0.6040446375330096,0.019010137149672,0.1115224902321676,7.340626118067978,34.0
2023_01_SF_PIT,2023,REG,1,2023-09-10,Sunday,13:00,SF,30.0,PIT,7.0,Home,-23.0,37.0,0.0,2023091006,59180.0,,202309100pit,,401547405,,7,7,-120.0,100.0,-1.5,-108.0,-112.0,41.5,-110.0,-110.0,0,outdoors,,,,00-0037834,00-0038102,Brock Purdy,Kenny Pickett,Kyle Shanahan,Mike Tomlin,Alex Kemp,PIT00,Acrisure Stadium,1.0,00-0038102,K.Pickett,51.0,50.0,31.0,2.0,5.0,1.0,232.0,-17.482817,-0.32986447,0.4339622641509434,1.7627356,0.0,0.62,0.04,0.0980392156862745,4.64,0.1741035841405391,0.453685813652172,0.5344209615622297,0.0085470085470085,0.0334051724137931,6.113278761777095,33.666666666666664,0.240159148722887,0.4977714354903809,0.6104141477648273,0.0244830438378825,0.0351903685254147,7.005134157487014,31.0,1.0,00-0037834,B.Purdy,34.0,32.0,19.0,0.0,3.0,2.0,220.0,9.021956,0.26535165,0.4705882352941176,2.586206,0.0,0.59375,0.0,0.088235294117647,6.875,0.2368275200327237,0.4696969696969698,0.5473566308243728,0.0,0.0747474747474747,7.403853046594982,27.0,0.241201676428318,0.5154214206845785,0.5791282642089094,0.0057142857142857,0.0756177156177156,7.548502304147466,28.4,1.0,00-0038102,K.Pickett,51.0,50.0,31.0,2.0,5.0,1.0,232.0,-17.482817,-0.32986447,0.4339622641509434,1.7627356,0.0,0.62,0.04,0.0980392156862745,4.64,0.1741035841405391,0.453685813652172,0.5344209615622296,0.0085470085470085,0.0334051724137931,6.113278761777093,33.666666666666664,0.1814381822943687,0.4718428245968331,0.559938291223052,0.0051282051282051,0.037185960591133,6.162610114209113,33.4,1.0,00-0037834,B.Purdy,34.0,32.0,19.0,0.0,3.0,2.0,220.0,9.021956,0.26535165,0.4705882352941176,2.586206,0.0,0.59375,0.0,0.088235294117647,6.875,0.3615934227903684,0.5637140637140637,0.6001344086021505,0.0,0.0815850815850816,8.23163082437276,30.666666666666668,0.3030991360545158,0.5228288280919859,0.605794930875576,0.0137142857142857,0.072027972027972,8.433835637480799,30.6
2023_01_ARI_WAS,2023,REG,1,2023-09-10,Sunday,13:00,ARI,16.0,WAS,20.0,Home,4.0,36.0,0.0,2023091007,59181.0,,202309100was,,401547406,,7,7,270.0,-340.0,7.0,-108.0,-112.0,38.0,-110.0,-110.0,0,outdoors,,,,00-0033949,00-0037077,Joshua Dobbs,Sam Howell,Jonathan Gannon,Ron Rivera,Alan Eck,WAS00,FedExField,1.0,00-0037077,S.Howell,39.0,37.0,19.0,1.0,6.0,4.0,202.0,-7.314929,-0.16255398,0.4,-4.446056,0.0,0.5135135135135135,0.027027027027027,0.1538461538461538,5.45945945945946,-0.0360390730202198,0.4509379509379509,0.5553763440860217,0.0640762463343108,0.1045833333333333,6.864907135874877,25.666666666666668,-0.0627492241561412,0.4380627705627706,0.5568671107994391,0.0384457478005865,0.102208413926499,6.87084645543797,31.4,1.0,00-0033949,J.Dobbs,33.0,33.0,21.0,0.0,3.0,1.0,132.0,-10.413284,-0.2814401,0.2972972972972973,1.6470982,0.0,0.6363636363636364,0.0,0.0909090909090909,4.0,-0.2064145008722941,0.3143939393939394,0.5904761904761903,0.0391534391534391,0.069862761352123,6.226455026455025,37.333333333333336,-0.2467268109321594,0.3312077922077922,0.5847204968944099,0.036535541752933,0.0825843234779405,5.483699102829537,37.2,1.0,00-0037077,S.Howell,39.0,37.0,19.0,1.0,6.0,4.0,202.0,-7.314929,-0.16255398,0.4,-4.446056,0.0,0.5135135135135135,0.027027027027027,0.1538461538461538,5.45945945945946,-0.0451017431914806,0.4285714285714285,0.5,0.0454545454545454,0.12,7.681818181818182,25.0,-0.0451017431914806,0.4285714285714285,0.5,0.0454545454545454,0.12,7.681818181818182,25.0,1.0,00-0033949,J.Dobbs,33.0,33.0,21.0,0.0,3.0,1.0,132.0,-10.413284,-0.2814401,0.2972972972972973,1.6470982,0.0,0.6363636363636364,0.0,0.0909090909090909,4.0,-0.1066160462796688,0.4166666666666666,0.5469327420546932,0.0273466371027346,0.0809523809523809,5.541389504804139,38.5,-0.1066160462796688,0.4166666666666666,0.5469327420546932,0.0273466371027346,0.0809523809523809,5.541389504804139,38.5
2023_01_GB_CHI,2023,REG,1,2023-09-10,Sunday,16:25,GB,38.0,CHI,20.0,Home,-18.0,58.0,0.0,2023091008,59182.0,,202309100chi,,401547407,,7,7,-102.0,-118.0,1.0,-110.0,-110.0,41.0,-112.0,-108.0,1,outdoors,,,,00-0036264,00-0036945,Jordan Love,Justin Fields,Matt LaFleur,Matt Eberflus,Craig Wrolstad,CHI98,Soldier Field,1.0,00-0036945,J.Fields,49.0,42.0,24.0,1.0,4.0,8.0,216.0,-7.1009507,-0.13923433,0.4509803921568627,-5.495702,0.0,0.5714285714285714,0.0238095238095238,0.0816326530612244,5.142857142857143,-0.3387704690297444,0.3427807486631016,0.4666666666666666,0.0119047619047619,0.1118777056277056,4.3795238095238105,27.33333333333333,-0.1846195448189974,0.3812095747389865,0.5437037037037038,0.0231428571428571,0.1046266233766233,5.785640211640212,28.2,1.0,00-0036264,J.Love,30.0,28.0,15.0,0.0,1.0,2.0,245.0,16.615545,0.5538515,0.3666666666666666,-4.964635,0.0,0.5357142857142857,0.0,0.0333333333333333,8.75,0.099469577272733,0.4883901628087674,0.6037356321839081,0.0198275862068965,0.0507117255504352,6.547988505747125,32.666666666666664,0.1343274861574173,0.5012880659392287,0.6080747126436782,0.0179571577847439,0.0486088535120793,6.454171891327064,32.8,1.0,00-0036945,J.Fields,49.0,42.0,24.0,1.0,4.0,8.0,216.0,-7.1009507,-0.13923433,0.4509803921568627,-5.495702,0.0,0.5714285714285714,0.0238095238095238,0.0816326530612244,5.142857142857143,-0.2787948256979386,0.3831847890671421,0.4561728395061728,0.0119047619047619,0.1592261904761904,4.356067019400354,30.666666666666668,-0.1144780177623033,0.4175732111026228,0.5457037037037038,0.0311428571428571,0.1213421658986175,5.869640211640212,30.0,1.0,00-0036264,J.Love,30.0,28.0,15.0,0.0,1.0,2.0,245.0,16.615545,0.5538515,0.3666666666666666,-4.964635,0.0,0.5357142857142857,0.0,0.0333333333333333,8.75,0.0066789067350327,0.3902439024390244,0.5428571428571428,0.0285714285714285,0.0256410256410256,5.428571428571429,39.0,0.0066789067350327,0.3902439024390244,0.5428571428571428,0.0285714285714285,0.0256410256410256,5.428571428571429,39.0
