game_id,season,game_type,week_x,gameday,weekday,gametime,away_team,away_score,home_team,home_score,location,result,total,overtime,old_game_id,gsis,nfl_detail_id,pfr,pff,espn,ftn,away_rest,home_rest,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds,div_game,roof,surface,temp,wind,away_qb_id,home_qb_id,away_qb_name,home_qb_name,away_coach,home_coach,referee,stadium_id,stadium,week_y,passer_id_x,passer_x,dropbacks_x,attempts_x,completions_x,interceptions_x,sacks_x,scrambles_x,pass_yards_x,qb_epa_total_x,qb_epa_per_play_x,success_rate_x,cpoe_mean_x,primary_qb_low_sample_x,comp_pct_x,int_rate_x,sack_rate_x,ypa_x,TEAM_qb_epa_per_play_L3_x,TEAM_success_rate_L3_x,TEAM_comp_pct_L3_x,TEAM_int_rate_L3_x,TEAM_sack_rate_L3_x,TEAM_ypa_L3_x,TEAM_dropbacks_L3_x,TEAM_qb_epa_per_play_L5_x,TEAM_success_rate_L5_x,TEAM_comp_pct_L5_x,TEAM_int_rate_L5_x,TEAM_sack_rate_L5_x,TEAM_ypa_L5_x,TEAM_dropbacks_L5_x,week,passer_id_y,passer_y,dropbacks_y,attempts_y,completions_y,interceptions_y,sacks_y,scrambles_y,pass_yards_y,qb_epa_total_y,qb_epa_per_play_y,success_rate_y,cpoe_mean_y,primary_qb_low_sample_y,comp_pct_y,int_rate_y,sack_rate_y,ypa_y,TEAM_qb_epa_per_play_L3_y,TEAM_success_rate_L3_y,TEAM_comp_pct_L3_y,TEAM_int_rate_L3_y,TEAM_sack_rate_L3_y,TEAM_ypa_L3_y,TEAM_dropbacks_L3_y,TEAM_qb_epa_per_play_L5_y,TEAM_success_rate_L5_y,TEAM_comp_pct_L5_y,TEAM_int_rate_L5_y,TEAM_sack_rate_L5_y,TEAM_ypa_L5_y,TEAM_dropbacks_L5_y,week_QB_HOME,home_passer_id,home_passer,dropbacks,attempts,completions,interceptions,sacks,scrambles,pass_yards,qb_epa_total,qb_epa_per_play,success_rate,cpoe_mean,primary_qb_low_sample,comp_pct,int_rate,sack_rate,ypa,QB_qb_epa_per_play_L3,QB_success_rate_L3,QB_comp_pct_L3,QB_int_rate_L3,QB_sack_rate_L3,QB_ypa_L3,QB_dropbacks_L3,QB_qb_epa_per_play_L5,QB_success_rate_L5,QB_comp_pct_L5,QB_int_rate_L5,QB_sack_rate_L5,QB_ypa_L5,QB_dropbacks_L5,week_QB_AWAY,away_passer_id,away_passer,dropbacks_QB_AWAY,attempts_QB_AWAY,completions_QB_AWAY,interceptions_QB_AWAY,sacks_QB_AWAY,scrambles_QB_AWAY,pass_yards_QB_AWAY,qb_epa_total_QB_AWAY,qb_epa_per_play_QB_AWAY,success_rate_QB_AWAY,cpoe_mean_QB_AWAY,primary_qb_low_sample_QB_AWAY,comp_pct_QB_AWAY,int_rate_QB_AWAY,sack_rate_QB_AWAY,ypa_QB_AWAY,QB_qb_epa_per_play_L3_QB_AWAY,QB_success_rate_L3_QB_AWAY,QB_comp_pct_L3_QB_AWAY,QB_int_rate_L3_QB_AWAY,QB_sack_rate_L3_QB_AWAY,QB_ypa_L3_QB_AWAY,QB_dropbacks_L3_QB_AWAY,QB_qb_epa_per_play_L5_QB_AWAY,QB_success_rate_L5_QB_AWAY,QB_comp_pct_L5_QB_AWAY,QB_int_rate_L5_QB_AWAY,QB_sack_rate_L5_QB_AWAY,QB_ypa_L5_QB_AWAY,QB_dropbacks_L5_QB_AWAY
2019_01_GB_CHI,2019,REG,1,2019-09-05,Thursday,20:20,GB,10.0,CHI,3.0,Home,-7.0,13.0,0.0,2019090500,57900.0,,201909050chi,13762.0,401127913,5058.0,7,7,160.0,-178.0,3.5,-113.0,103.0,47.0,102.0,-113.0,1,outdoors,grass,65.0,10.0,00-0023459,00-0033869,Aaron Rodgers,Mitch Trubisky,Matt LaFleur,Matt Nagy,Tony Corrente,CHI98,Soldier Field,1.0,00-0033869,M.Trubisky,52.0,50.0,26.0,1.0,5.0,2.0,228.0,-16.21269,-0.28951234,0.375,-6.531295,0.0,0.52,0.02,0.0961538461538461,4.56,0.2120413730541865,0.473307840637971,0.6752314814814815,0.0,0.0454343971631205,6.819290123456791,36.0,0.1524245053529739,0.4930603346348834,0.6462957298232604,0.0193548387096774,0.0395946041422746,6.421941148601327,34.6,1.0,00-0023459,A.Rodgers,36.0,35.0,18.0,0.0,5.0,2.0,203.0,-1.8736861,-0.04684215,0.4,-0.6318143,0.0,0.5142857142857142,0.0,0.1388888888888889,5.8,0.0240489573528369,0.4352293246659444,0.5307988072818581,0.0162037037037037,0.0708517815728441,5.622175141242937,51.0,0.0699528042227029,0.4552405848327892,0.5567145784867619,0.0097222222222222,0.0667275931602307,5.37591946383073,49.2,1.0,00-0033869,M.Trubisky,52.0,50.0,26.0,1.0,5.0,2.0,228.0,-16.21269,-0.28951234,0.375,-6.531295,0.0,0.52,0.02,0.0961538461538461,4.56,0.2120413730541865,0.4733078406379709,0.6752314814814815,0.0,0.0454343971631205,6.819290123456791,36.0,0.1524245053529739,0.4930603346348834,0.6462957298232604,0.0193548387096774,0.0395946041422746,6.421941148601327,34.6,1.0,00-0023459,A.Rodgers,36.0,35.0,18.0,0.0,5.0,2.0,203.0,-1.8736861,-0.04684215,0.4,-0.6318143,0.0,0.5142857142857142,0.0,0.1388888888888889,5.8,0.1734074037522077,0.4980200223403629,0.5770951035781544,0.0069444444444444,0.0883731490942116,6.214767733835529,50.66666666666666,0.1119958203285932,0.4893582318916127,0.574075689597873,0.0041666666666666,0.0817275931602307,5.880086130497396,47.6
2019_01_LA_CAR,2019,REG,1,2019-09-08,Sunday,13:00,LA,30.0,CAR,27.0,Home,-3.0,57.0,0.0,2019090800,57901.0,,201909080car,13768.0,401127923,5063.0,7,7,-122.0,111.0,-1.5,-106.0,-104.0,49.5,-101.0,-110.0,0,outdoors,grass,87.0,3.0,00-0033106,00-0027939,Jared Goff,Cam Newton,Sean McVay,Ron Rivera,Shawn Hochuli,CAR00,Bank of America Stadium,1.0,00-0027939,C.Newton,41.0,40.0,25.0,1.0,3.0,1.0,239.0,-3.6044703,-0.08582072,0.4285714285714285,-1.599266,0.0,0.625,0.025,0.073170731707317,5.975,0.0082746148109436,0.4067849361967009,0.5679012345679012,0.0289351851851851,0.0523088023088023,5.870756172839507,39.66666666666666,-0.0356077963486313,0.419501133786848,0.5861154177433248,0.0397900516795865,0.0528510024254705,6.088345176571921,42.2,1.0,00-0033106,J.Goff,41.0,40.0,23.0,1.0,1.0,1.0,186.0,-1.5405713,-0.035012987,0.4772727272727273,-3.9360633,0.0,0.575,0.025,0.024390243902439,4.65,-0.0065697655081748,0.4557118903550339,0.5429087624209575,0.016260162601626,0.0402722631877481,6.572719060523938,37.333333333333336,0.1504152044653892,0.5131096738955601,0.5918991036064207,0.0097560975609756,0.0389781727274637,7.197169897852826,32.8,1.0,00-0027939,C.Newton,41.0,40.0,25.0,1.0,3.0,1.0,239.0,-3.6044703,-0.08582072,0.4285714285714285,-1.599266,0.0,0.625,0.025,0.073170731707317,5.975,-0.1939730138207475,0.3806189142323595,0.5756244616709733,0.0477982342807924,0.0761802421376889,5.641069121447029,41.66666666666666,0.0304794019088149,0.4677652879333552,0.6339925631814458,0.0402236560156299,0.0599938595683276,6.83277155416903,39.6,1.0,00-0033106,J.Goff,41.0,40.0,23.0,1.0,1.0,1.0,186.0,-1.5405713,-0.035012987,0.4772727272727273,-3.9360633,0.0,0.575,0.025,0.024390243902439,4.65,-0.0065697655081748,0.4557118903550339,0.5429087624209575,0.016260162601626,0.0402722631877481,6.572719060523938,37.333333333333336,0.1504152044653892,0.5131096738955601,0.5918991036064207,0.0097560975609756,0.0389781727274637,7.197169897852826,32.8
2019_01_TEN_CLE,2019,REG,1,2019-09-08,Sunday,13:00,TEN,43.0,CLE,13.0,Home,-30.0,56.0,0.0,2019090801,57902.0,,201909080cle,13763.0,401127928,5064.0,7,7,206.0,-230.0,5.5,-113.0,103.0,44.0,-107.0,-103.0,0,outdoors,grass,71.0,10.0,00-0032268,00-0034855,Marcus Mariota,Baker Mayfield,Mike Vrabel,Freddie Kitchens,Brad Allen,CLE00,FirstEnergy Stadium,1.0,00-0034855,B.Mayfield,43.0,43.0,25.0,3.0,5.0,0.0,285.0,-19.489607,-0.39774707,0.3877551020408163,-1.899343,0.0,0.5813953488372093,0.0697674418604651,0.1162790697674418,6.627906976744186,0.1862641784052054,0.4736097236097236,0.6076011076011076,0.0339105339105339,0.0196078431372549,7.441675441675443,38.66666666666666,0.145080111734569,0.461943611943612,0.6591776417863374,0.0346320346320346,0.0200980392156862,8.425046672872758,36.4,1.0,00-0032268,M.Mariota,30.0,28.0,14.0,0.0,4.0,2.0,248.0,10.643005,0.33259392,0.40625,-5.4097795,0.0,0.5,0.0,0.1333333333333333,8.857142857142858,-0.119039016465346,0.4305555555555556,0.6195949644225506,0.0229885057471264,0.0575396825396825,5.737821565407772,22.0,-0.0491053432226181,0.4502955082742317,0.6210201365482673,0.0270562613430127,0.0568502635575806,6.222903465560452,26.6,1.0,00-0034855,B.Mayfield,43.0,43.0,25.0,3.0,5.0,0.0,285.0,-19.489607,-0.39774707,0.3877551020408163,-1.899343,0.0,0.5813953488372093,0.0697674418604651,0.1162790697674418,6.627906976744186,0.1862641784052054,0.4736097236097236,0.6076011076011076,0.0339105339105339,0.0196078431372549,7.441675441675442,38.66666666666666,0.145080111734569,0.461943611943612,0.6591776417863374,0.0346320346320346,0.0200980392156862,8.425046672872758,36.4,1.0,00-0032268,M.Mariota,30.0,28.0,14.0,0.0,4.0,2.0,248.0,10.643005,0.33259392,0.40625,-5.4097795,0.0,0.5,0.0,0.1333333333333333,8.857142857142858,0.1394643659392992,0.4844276094276094,0.6526984126984127,0.0133333333333333,0.0703601953601953,6.001269841269841,21.0,0.1214169234037399,0.4770631850419084,0.6486063434448189,0.0132631578947368,0.0921443812046394,7.174627603491487,27.6
2019_01_KC_JAX,2019,REG,1,2019-09-08,Sunday,13:00,KC,40.0,JAX,26.0,Home,-14.0,66.0,0.0,2019090802,57903.0,,201909080jax,13769.0,401127931,5062.0,7,7,-181.0,163.0,-3.5,-101.0,-110.0,49.0,102.0,-113.0,0,outdoors,grass,91.0,6.0,00-0033873,00-0029567,Patrick Mahomes,Nick Foles,Andy Reid,Doug Marrone,Carl Cheffers,JAX00,TIAA Bank Stadium,1.0,00-0035289,G.Minshew II,28.0,27.0,22.0,1.0,1.0,1.0,275.0,9.305511,0.3101837,0.5666666666666667,13.860292,0.0,0.8148148148148148,0.037037037037037,0.0357142857142857,10.185185185185183,-0.3522080977757771,0.3897860593512767,0.4735432870075226,0.0252454417952314,0.1732945215703836,3.5826851969909463,28.666666666666668,-0.2441151283681392,0.3962899362643608,0.5238422842612511,0.0151472650771388,0.139053243554475,4.28199882505036,33.4,1.0,00-0033873,P.Mahomes,33.0,33.0,25.0,0.0,0.0,0.0,378.0,25.419594,0.6354898,0.7,8.586576,0.0,0.7575757575757576,0.0,0.0,11.454545454545457,0.3335355147719383,0.4668627450980392,0.5468253968253969,0.0138888888888888,0.0654058313632781,8.771560846560847,36.0,0.3173726335167884,0.4896414565826331,0.5736236933797909,0.0083333333333333,0.0545997641742322,7.944643825009679,37.8,1.0,00-0035289,G.Minshew II,28.0,27.0,22.0,1.0,1.0,1.0,275.0,9.305511,0.3101837,0.5666666666666667,13.860292,0.0,0.8148148148148148,0.037037037037037,0.0357142857142857,10.185185185185183,,,,,,,,,,,,,,,1.0,00-0033873,P.Mahomes,33.0,33.0,25.0,0.0,0.0,0.0,378.0,25.419594,0.6354898,0.7,8.586576,0.0,0.7575757575757576,0.0,0.0,11.454545454545457,0.3335355147719383,0.4668627450980392,0.5468253968253969,0.0138888888888888,0.0654058313632781,8.771560846560847,36.0,0.3173726335167884,0.4896414565826331,0.5736236933797909,0.0083333333333333,0.0545997641742322,7.944643825009679,37.8
2019_01_BAL_MIA,2019,REG,1,2019-09-08,Sunday,13:00,BAL,59.0,MIA,10.0,Home,-49.0,69.0,0.0,2019090803,57904.0,,201909080mia,13764.0,401127954,5060.0,7,7,-298.0,263.0,-7.0,102.0,-112.0,41.0,-105.0,-105.0,0,outdoors,grass,91.0,8.0,00-0034796,00-0023682,Lamar Jackson,Ryan Fitzpatrick,John Harbaugh,Brian Flores,Jerome Boger,MIA00,Hard Rock Stadium,1.0,00-0023682,R.Fitzpatrick,32.0,31.0,14.0,1.0,2.0,1.0,185.0,-1.1415612,-0.033575326,0.3823529411764705,-4.464104,0.0,0.4516129032258064,0.032258064516129,0.0625,5.967741935483871,-0.4893594086170196,0.3622782446311858,0.4825396825396824,0.0323809523809523,0.1623093681917211,4.4375757575757575,32.333333333333336,-0.2302440110594034,0.3935456068283393,0.5297814584771106,0.0268359788359788,0.154390451832907,5.981708095447226,29.4,1.0,00-0034796,L.Jackson,21.0,21.0,17.0,0.0,1.0,0.0,324.0,30.197979,1.2582492,0.625,22.447876,0.0,0.8095238095238095,0.0,0.0476190476190476,15.428571428571429,0.0430973122517267,0.4611676791877014,0.4767420814479637,0.0098039215686274,0.1209273182957393,6.91683257918552,31.33333333333333,0.0862893968820572,0.4508941558997176,0.4980452488687783,0.0058823529411764,0.1006352087114337,6.328868778280543,30.2,1.0,00-0023682,R.Fitzpatrick,32.0,31.0,14.0,1.0,2.0,1.0,185.0,-1.1415612,-0.033575326,0.3823529411764705,-4.464104,0.0,0.4516129032258064,0.032258064516129,0.0625,5.967741935483871,-0.0356318789223829,0.4881481481481481,0.6078224101479915,0.0764622973925299,0.0487709268104404,7.561310782241015,40.0,0.1136082552373409,0.5158428840462739,0.6321867075443206,0.0629124188667848,0.0512174433043094,8.384872722713883,42.4,1.0,00-0034796,L.Jackson,21.0,21.0,17.0,0.0,1.0,0.0,324.0,30.197979,1.2582492,0.625,22.447876,0.0,0.8095238095238095,0.0,0.0476190476190476,15.428571428571429,0.0430973122517267,0.4611676791877015,0.4767420814479637,0.0098039215686274,0.1209273182957393,6.91683257918552,31.33333333333333,0.0862893968820572,0.4508941558997176,0.4980452488687783,0.0058823529411764,0.1006352087114337,6.328868778280543,30.2
2019_01_ATL_MIN,2019,REG,1,2019-09-08,Sunday,13:00,ATL,12.0,MIN,28.0,Home,16.0,40.0,0.0,2019090804,57905.0,,201909080min,13765.0,401127961,5059.0,7,7,159.0,-176.0,3.5,-115.0,104.0,47.0,101.0,-112.0,0,dome,sportturf,,,00-0026143,00-0029604,Matt Ryan,Kirk Cousins,Dan Quinn,Mike Zimmer,Bill Vinovich,MIN01,U.S. Bank Stadium,1.0,00-0029604,K.Cousins,11.0,11.0,8.0,0.0,1.0,0.0,98.0,9.964284,0.7117346,0.6428571428571429,11.047667,0.0,0.7272727272727273,0.0,0.0909090909090909,8.909090909090908,-0.0362042331447204,0.4392304972794923,0.6164120642381512,0.0144927536231884,0.0850877192982456,7.116242329285807,30.666666666666668,-0.1220919754356145,0.4416866594947798,0.6232633876112137,0.017391304347826,0.0711768551814318,6.332229869621174,34.6,1.0,00-0026143,M.Ryan,54.0,52.0,33.0,2.0,4.0,2.0,304.0,-2.08435,-0.035327967,0.4745762711864407,2.5795386,0.0,0.6346153846153846,0.0384615384615384,0.074074074074074,5.846153846153846,0.213391400873661,0.5064019480774518,0.6028490028490029,0.0074074074074074,0.0362587224906065,7.724976258309591,37.66666666666666,0.1000122293829917,0.4944346738856648,0.5956487956487957,0.0089898989898989,0.0502009812949504,6.699228179228179,37.6,1.0,00-0029604,K.Cousins,11.0,11.0,8.0,0.0,1.0,0.0,98.0,9.964284,0.7117346,0.6428571428571429,11.047667,0.0,0.7272727272727273,0.0,0.0909090909090909,8.909090909090908,-0.0362042331447204,0.4392304972794923,0.6164120642381512,0.0144927536231884,0.0850877192982456,7.116242329285807,30.666666666666668,-0.1220919754356145,0.4416866594947798,0.6232633876112137,0.017391304347826,0.0711768551814318,6.332229869621174,34.6,1.0,00-0026143,M.Ryan,54.0,52.0,33.0,2.0,4.0,2.0,304.0,-2.08435,-0.035327967,0.4745762711864407,2.5795386,0.0,0.6346153846153846,0.0384615384615384,0.074074074074074,5.846153846153846,0.213391400873661,0.5064019480774518,0.6028490028490029,0.0074074074074074,0.0362587224906065,7.724976258309591,37.66666666666666,0.1000122293829917,0.4944346738856648,0.5956487956487957,0.0089898989898989,0.0502009812949504,6.699228179228179,37.6
2019_01_BUF_NYJ,2019,REG,1,2019-09-08,Sunday,13:00,BUF,17.0,NYJ,16.0,Home,-1.0,33.0,0.0,2019090805,57906.0,,201909080nyj,13766.0,401127963,5061.0,7,7,135.0,-149.0,2.5,-101.0,-110.0,41.0,-110.0,-100.0,1,outdoors,fieldturf,77.0,6.0,00-0034857,00-0034869,Josh Allen,Sam Darnold,Sean McDermott,Adam Gase,Clay Martin,NYC01,MetLife Stadium,1.0,00-0034869,S.Darnold,46.0,46.0,28.0,0.0,4.0,0.0,175.0,-4.6147494,-0.096140616,0.4375,-1.6439501,0.0,0.6086956521739131,0.0,0.0869565217391304,3.804347826086957,0.1579603354136149,0.5081089123642315,0.5780048341023951,0.0,0.0801701222753854,6.868565974511097,38.66666666666666,0.0931811809539795,0.4675320140852055,0.5863862337947705,0.0145833333333333,0.0602232854864433,6.337806251373324,34.6,1.0,00-0034857,J.Allen,44.0,38.0,24.0,2.0,1.0,6.0,254.0,-5.2885427,-0.112522185,0.5106382978723404,2.1122425,0.0,0.631578947368421,0.0526315789473684,0.0227272727272727,6.684210526315789,0.0939291218916575,0.4441077441077441,0.5329719963866305,0.0286058416139716,0.0219109195402298,7.048178259560373,34.666666666666664,0.1101784795522689,0.454812472551603,0.5120908901396707,0.0385310263359043,0.0357822106388666,6.568650545479814,38.4,1.0,00-0034869,S.Darnold,46.0,46.0,28.0,0.0,4.0,0.0,175.0,-4.6147494,-0.096140616,0.4375,-1.6439501,0.0,0.6086956521739131,0.0,0.0869565217391304,3.804347826086957,0.1579603354136149,0.5081089123642314,0.5780048341023951,0.0,0.0801701222753854,6.868565974511096,38.66666666666666,0.0773359835147857,0.4719764585296501,0.5778106523994215,0.026937984496124,0.0667067245280219,6.6029225304430925,36.6,1.0,00-0034857,J.Allen,44.0,38.0,24.0,2.0,1.0,6.0,254.0,-5.2885427,-0.112522185,0.5106382978723404,2.1122425,0.0,0.631578947368421,0.0526315789473684,0.0227272727272727,6.684210526315789,0.0939291218916575,0.4441077441077441,0.5329719963866305,0.0286058416139716,0.0219109195402298,7.048178259560373,34.666666666666664,0.1101784795522689,0.4548124725516029,0.5120908901396707,0.0385310263359043,0.0357822106388666,6.568650545479814,38.4
2019_01_WAS_PHI,2019,REG,1,2019-09-08,Sunday,13:00,WAS,27.0,PHI,32.0,Home,5.0,59.0,0.0,2019090806,57907.0,,201909080phi,13767.0,401127968,5065.0,7,7,395.0,-463.0,10.5,-114.0,103.0,44.0,-103.0,-107.0,1,outdoors,grass,79.0,4.0,00-0028986,00-0032950,Case Keenum,Carson Wentz,Jay Gruden,Doug Pederson,Ronald Torbert,PHI00,Lincoln Financial Field,1.0,00-0032950,C.Wentz,40.0,40.0,28.0,0.0,1.0,0.0,313.0,17.38984,0.43474597,0.425,6.6470385,0.0,0.7,0.0,0.025,7.825,0.1326925220200792,0.5072429723592514,0.6560596788763587,0.0470247982049712,0.0359078590785907,6.370188244893202,36.0,0.1946045048302039,0.4999139652337326,0.6884745170032346,0.0386664918262085,0.0255447154471544,7.44804843080689,38.0,1.0,00-0028986,C.Keenum,44.0,44.0,30.0,0.0,1.0,0.0,380.0,21.34855,0.4542245,0.5319148936170213,3.3765929,0.0,0.6818181818181818,0.0,0.0227272727272727,8.636363636363637,-0.1483205643792947,0.413828689370485,0.49284178187404,0.0374193548387096,0.0963480963480963,4.8161136712749615,30.666666666666668,-0.0819920770823955,0.4432972136222911,0.5309707696075158,0.0422583761882499,0.0744755244755244,5.925900086822947,27.8,1.0,00-0032950,C.Wentz,40.0,40.0,28.0,0.0,1.0,0.0,313.0,17.38984,0.43474597,0.425,6.6470385,0.0,0.7,0.0,0.025,7.825,0.2258638615409533,0.5708539826186886,0.6557400379506642,0.0083333333333333,0.0507765830346475,7.32292852624921,35.666666666666664,0.0399951088242232,0.5281311186682032,0.6412218005481763,0.0261111111111111,0.0558282686613682,6.860423782416193,37.8,1.0,00-0028986,C.Keenum,44.0,44.0,30.0,0.0,1.0,0.0,380.0,21.34855,0.4542245,0.5319148936170213,3.3765929,0.0,0.6818181818181818,0.0,0.0227272727272727,8.636363636363637,-0.01373811190327,0.4547763557197519,0.6193054063730755,0.0378159684926602,0.0282026143790849,5.466895810955961,47.0,0.0190251633524894,0.4288658134318511,0.5850219790017109,0.0226895810955961,0.0420988735919899,5.438635510288991,42.4
2019_01_IND_LAC,2019,REG,1,2019-09-08,Sunday,16:05,IND,24.0,LAC,30.0,Home,6.0,54.0,1.0,2019090807,57908.0,,201909080sdg,13770.0,401127972,5067.0,7,7,235.0,-265.0,6.0,-107.0,-103.0,44.5,-112.0,101.0,0,outdoors,grass,77.0,10.0,00-0033119,00-0022942,Jacoby Brissett,Philip Rivers,Frank Reich,Anthony Lynn,Shawn Smith,LAX97,StubHub Center,1.0,00-0022942,P.Rivers,39.0,38.0,25.0,1.0,4.0,1.0,333.0,7.966388,0.18967591,0.5238095238095238,5.66177,0.0,0.6578947368421053,0.0263157894736842,0.1025641025641025,8.763157894736842,0.082733757328242,0.4468467815925443,0.5616458704694,0.0338383838383838,0.0213804713804713,6.019132501485443,38.333333333333336,0.047689161915332,0.458368938520744,0.5673644624146776,0.039150036954915,0.0546031746031746,5.917133602886831,40.2,1.0,00-0033119,J.Brissett,30.0,29.0,21.0,0.0,2.0,1.0,190.0,6.9810133,0.23270044,0.5333333333333333,9.492827,0.0,0.7241379310344828,0.0,0.0666666666666666,6.551724137931035,0.0456640720367431,0.4608995655507284,0.5825320512820512,0.0196759259259259,0.0327235772357723,6.686431623931625,39.333333333333336,0.1480487942695617,0.4941867981539664,0.6045110474631751,0.0160608747044917,0.02380081300813,7.007930987452264,39.0,1.0,00-0022942,P.Rivers,39.0,38.0,25.0,1.0,4.0,1.0,333.0,7.966388,0.18967591,0.5238095238095238,5.66177,0.0,0.6578947368421053,0.0263157894736842,0.1025641025641025,8.763157894736842,0.082733757328242,0.4468467815925443,0.5616458704694,0.0338383838383838,0.0213804713804713,6.019132501485443,38.333333333333336,0.047689161915332,0.458368938520744,0.5673644624146776,0.039150036954915,0.0546031746031746,5.917133602886831,40.2,1.0,00-0033119,J.Brissett,30.0,29.0,21.0,0.0,2.0,1.0,190.0,6.9810133,0.23270044,0.5333333333333333,9.492827,0.0,0.7241379310344828,0.0,0.0666666666666666,6.551724137931035,,,,,,,,,,,,,,
2019_01_CIN_SEA,2019,REG,1,2019-09-08,Sunday,16:05,CIN,20.0,SEA,21.0,Home,1.0,41.0,0.0,2019090808,57909.0,,201909080sea,13771.0,401127995,5066.0,7,7,344.0,-398.0,9.5,-115.0,104.0,44.0,-104.0,-106.0,0,outdoors,fieldturf,64.0,7.0,00-0027973,00-0029263,Andy Dalton,Russell Wilson,Zac Taylor,Pete Carroll,Bradley Rogers,SEA00,CenturyLink Field,1.0,00-0029263,R.Wilson,24.0,24.0,14.0,0.0,4.0,0.0,195.0,5.1426983,0.20570794,0.48,9.274023,0.0,0.5833333333333334,0.0,0.1666666666666666,8.125,0.0924918887515862,0.4475029036004646,0.5499338624338624,0.0123456790123456,0.113346104725415,7.473269400352734,30.666666666666668,0.0491891793906688,0.4296353453991451,0.5522109568465068,0.0161030595813204,0.1011505199781061,6.504166243792203,30.4,1.0,00-0027973,A.Dalton,56.0,56.0,35.0,0.0,5.0,0.0,418.0,10.391837,0.17613283,0.4576271186440678,2.606855,0.0,0.625,0.0,0.0892857142857142,7.464285714285714,-0.0534884172181288,0.3518048027702499,0.4685178419193764,0.0098039215686274,0.0934475589648003,4.332998416758008,30.666666666666668,-0.0298656307160854,0.3856529062321745,0.515561924663821,0.0107604017216642,0.0937625486826496,4.813518562249927,33.2,1.0,00-0029263,R.Wilson,24.0,24.0,14.0,0.0,4.0,0.0,195.0,5.1426983,0.20570794,0.48,9.274023,0.0,0.5833333333333334,0.0,0.1666666666666666,8.125,0.0924918887515862,0.4475029036004646,0.5499338624338624,0.0123456790123456,0.113346104725415,7.473269400352734,30.666666666666668,0.0491891793906688,0.4296353453991451,0.5522109568465068,0.0161030595813204,0.1011505199781061,6.504166243792203,30.4,1.0,00-0027973,A.Dalton,56.0,56.0,35.0,0.0,5.0,0.0,418.0,10.391837,0.17613283,0.4576271186440678,2.606855,0.0,0.625,0.0,0.0892857142857142,7.464285714285714,-0.0691418846448262,0.4611111111111111,0.545084214649432,0.0289855072463768,0.0821205821205821,6.784958871915394,33.333333333333336,-0.0642786145210266,0.4673529411764705,0.5393802778936019,0.0238429172510518,0.0755089084121342,6.0435918106044335,35.2
