game_id,season,game_type,week_x,gameday,weekday,gametime,away_team,away_score,home_team,home_score,location,result,total,overtime,old_game_id,gsis,nfl_detail_id,pfr,pff,espn,ftn,away_rest,home_rest,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds,div_game,roof,surface,temp,wind,away_qb_id,home_qb_id,away_qb_name,home_qb_name,away_coach,home_coach,referee,stadium_id,stadium,week_y,passer_id_x,passer_x,dropbacks_x,attempts_x,completions_x,interceptions_x,sacks_x,scrambles_x,pass_yards_x,qb_epa_total_x,qb_epa_per_play_x,success_rate_x,cpoe_mean_x,primary_qb_low_sample_x,comp_pct_x,int_rate_x,sack_rate_x,ypa_x,TEAM_qb_epa_per_play_L3_x,TEAM_success_rate_L3_x,TEAM_comp_pct_L3_x,TEAM_int_rate_L3_x,TEAM_sack_rate_L3_x,TEAM_ypa_L3_x,TEAM_dropbacks_L3_x,TEAM_qb_epa_per_play_L5_x,TEAM_success_rate_L5_x,TEAM_comp_pct_L5_x,TEAM_int_rate_L5_x,TEAM_sack_rate_L5_x,TEAM_ypa_L5_x,TEAM_dropbacks_L5_x,week,passer_id_y,passer_y,dropbacks_y,attempts_y,completions_y,interceptions_y,sacks_y,scrambles_y,pass_yards_y,qb_epa_total_y,qb_epa_per_play_y,success_rate_y,cpoe_mean_y,primary_qb_low_sample_y,comp_pct_y,int_rate_y,sack_rate_y,ypa_y,TEAM_qb_epa_per_play_L3_y,TEAM_success_rate_L3_y,TEAM_comp_pct_L3_y,TEAM_int_rate_L3_y,TEAM_sack_rate_L3_y,TEAM_ypa_L3_y,TEAM_dropbacks_L3_y,TEAM_qb_epa_per_play_L5_y,TEAM_success_rate_L5_y,TEAM_comp_pct_L5_y,TEAM_int_rate_L5_y,TEAM_sack_rate_L5_y,TEAM_ypa_L5_y,TEAM_dropbacks_L5_y,week_QB_HOME,home_passer_id,home_passer,dropbacks,attempts,completions,interceptions,sacks,scrambles,pass_yards,qb_epa_total,qb_epa_per_play,success_rate,cpoe_mean,primary_qb_low_sample,comp_pct,int_rate,sack_rate,ypa,QB_qb_epa_per_play_L3,QB_success_rate_L3,QB_comp_pct_L3,QB_int_rate_L3,QB_sack_rate_L3,QB_ypa_L3,QB_dropbacks_L3,QB_qb_epa_per_play_L5,QB_success_rate_L5,QB_comp_pct_L5,QB_int_rate_L5,QB_sack_rate_L5,QB_ypa_L5,QB_dropbacks_L5,week_QB_AWAY,away_passer_id,away_passer,dropbacks_QB_AWAY,attempts_QB_AWAY,completions_QB_AWAY,interceptions_QB_AWAY,sacks_QB_AWAY,scrambles_QB_AWAY,pass_yards_QB_AWAY,qb_epa_total_QB_AWAY,qb_epa_per_play_QB_AWAY,success_rate_QB_AWAY,cpoe_mean_QB_AWAY,primary_qb_low_sample_QB_AWAY,comp_pct_QB_AWAY,int_rate_QB_AWAY,sack_rate_QB_AWAY,ypa_QB_AWAY,QB_qb_epa_per_play_L3_QB_AWAY,QB_success_rate_L3_QB_AWAY,QB_comp_pct_L3_QB_AWAY,QB_int_rate_L3_QB_AWAY,QB_sack_rate_L3_QB_AWAY,QB_ypa_L3_QB_AWAY,QB_dropbacks_L3_QB_AWAY,QB_qb_epa_per_play_L5_QB_AWAY,QB_success_rate_L5_QB_AWAY,QB_comp_pct_L5_QB_AWAY,QB_int_rate_L5_QB_AWAY,QB_sack_rate_L5_QB_AWAY,QB_ypa_L5_QB_AWAY,QB_dropbacks_L5_QB_AWAY
2024_02_NYG_WAS,2024,REG,2,2024-09-15,Sunday,13:00,NYG,18.0,WAS,21.0,Home,3.0,39.0,0.0,2024091509,59534.0,,202409150was,,401671716,6475.0,7,7,105.0,-125.0,1.5,-108.0,-112.0,42.5,-105.0,-115.0,1,outdoors,grass,82.0,11.0,00-0035710,00-0039910,Daniel Jones,Jayden Daniels,Brian Daboll,Dan Quinn,Scott Novak,WAS00,FedExField,2.0,00-0039910,J.Daniels,38.0,34.0,23.0,0.0,5.0,4.0,226.0,10.23434,0.24961804,0.4878048780487805,4.5311832,0.0,0.6764705882352942,0.0,0.131578947368421,6.647058823529412,-0.0910141070683797,0.4861111111111111,0.6095799173292685,0.0444938820912124,0.0727687626774847,5.859294964226369,31.666666666666668,-0.315221357345581,0.4126344086021506,0.4994033449225208,0.0514950410099609,0.0590235764470705,4.758089055830508,29.6,2.0,00-0035710,D.Jones,32.0,31.0,16.0,0.0,1.0,1.0,178.0,7.4687524,0.22632582,0.4242424242424242,-2.5674722,0.0,0.5161290322580645,0.0,0.03125,5.741935483870968,-0.1006294700006644,0.3989721244623205,0.5798409628196862,0.0313776058456909,0.0827855352667382,6.581560283687943,45.66666666666666,-0.2114089854061603,0.3283025633230831,0.5513479062427444,0.0188265635074145,0.0939941665772796,5.45940962788852,39.4,2.0,00-0039910,J.Daniels,38.0,34.0,23.0,0.0,5.0,4.0,226.0,10.23434,0.24961804,0.4878048780487805,4.5311832,0.0,0.6764705882352942,0.0,0.131578947368421,6.647058823529412,0.232587918639183,0.5833333333333334,0.6296296296296297,0.0,0.0588235294117647,6.814814814814815,34.0,0.232587918639183,0.5833333333333334,0.6296296296296297,0.0,0.0588235294117647,6.814814814814815,34.0,2.0,00-0035710,D.Jones,32.0,31.0,16.0,0.0,1.0,1.0,178.0,7.4687524,0.22632582,0.4242424242424242,-2.5674722,0.0,0.5161290322580645,0.0,0.03125,5.741935483870968,-0.3289276609818141,0.3662464985994398,0.5400610028269602,0.0293359123146357,0.1747543461829176,4.382668749690026,42.0,-0.2001390099525451,0.4073909197546296,0.5797508874104619,0.0283158331030671,0.1296145124716553,5.017458392671159,41.2
2024_02_LA_ARI,2024,REG,2,2024-09-15,Sunday,16:05,LA,10.0,ARI,41.0,Home,31.0,51.0,0.0,2024091510,59535.0,,202409150crd,,401671754,6476.0,7,7,-112.0,-108.0,-1.0,-105.0,-115.0,47.5,-118.0,-102.0,1,closed,grass,,,00-0026498,00-0035228,Matthew Stafford,Kyler Murray,Sean McVay,Jonathan Gannon,John Hussey,PHO00,State Farm Stadium,2.0,00-0035228,K.Murray,26.0,22.0,17.0,0.0,1.0,4.0,266.0,22.736324,0.8420861,0.6666666666666666,13.647713,0.0,0.7727272727272727,0.0,0.0384615384615384,12.090909090909092,0.3511225432157516,0.5514313655761025,0.6890843923101988,0.0101010101010101,0.0553083075335397,6.703495787366755,34.666666666666664,0.1646727487444877,0.4683155239473437,0.6543808679442588,0.0153629316420014,0.0557522723048029,6.153492821257262,38.4,2.0,00-0026498,M.Stafford,32.0,32.0,19.0,0.0,5.0,0.0,216.0,-11.159593,-0.34873727,0.46875,1.186945,0.0,0.59375,0.0,0.15625,6.75,0.3070745766162872,0.5279644117195889,0.6513970110461338,0.0188816267247639,0.0521211314180454,7.303539349462984,40.0,0.2848263062536716,0.5466931769462833,0.6542968532442217,0.021855291824332,0.0580395961440603,7.924830376595084,38.6,2.0,00-0035228,K.Murray,26.0,22.0,17.0,0.0,1.0,4.0,266.0,22.736324,0.8420861,0.6666666666666666,13.647713,0.0,0.7727272727272727,0.0,0.0384615384615384,12.090909090909092,0.3511225432157516,0.5514313655761024,0.6890843923101988,0.0101010101010101,0.0553083075335397,6.703495787366754,34.666666666666664,0.1646727487444877,0.4683155239473437,0.6543808679442588,0.0153629316420014,0.0557522723048029,6.153492821257261,38.4,2.0,00-0026498,M.Stafford,32.0,32.0,19.0,0.0,5.0,0.0,216.0,-11.159593,-0.34873727,0.46875,1.186945,0.0,0.59375,0.0,0.15625,6.75,0.2134899459779262,0.5074515912067684,0.652046783625731,0.0240798073615411,0.0657034743722049,8.071895424836603,42.333333333333336,0.2704548455774784,0.5319563348410201,0.6672598162071847,0.0144478844169246,0.0613525865538249,8.150756302521007,39.8
2024_02_PIT_DEN,2024,REG,2,2024-09-15,Sunday,16:25,PIT,13.0,DEN,6.0,Home,-7.0,19.0,0.0,2024091511,59536.0,,202409150den,,401671668,6477.0,7,7,-155.0,130.0,-3.0,-102.0,-118.0,36.5,-112.0,-108.0,0,outdoors,grass,83.0,4.0,00-0036945,00-0039732,Justin Fields,Bo Nix,Mike Tomlin,Sean Payton,Clete Blakeman,DEN00,Empower Field at Mile High,2.0,00-0039732,B.Nix,39.0,37.0,20.0,2.0,2.0,2.0,246.0,-10.281022,-0.2336596,0.3636363636363636,-3.252384,0.0,0.5405405405405406,0.054054054054054,0.0512820512820512,6.648648648648648,-0.0569531892736752,0.3792815371762739,0.5639882992824169,0.0236985236985237,0.0737906273620559,5.566319301613419,41.66666666666666,-0.0279917199164628,0.4133177145762959,0.5605544022780685,0.0142191142191142,0.0784302205730777,5.758533031036452,40.8,2.0,00-0036945,J.Fields,26.0,22.0,13.0,0.0,2.0,4.0,117.0,4.842787,0.14675112,0.4242424242424242,4.0386987,0.0,0.5909090909090909,0.0,0.0769230769230769,5.318181818181818,-0.0016186796128749,0.4580039525691699,0.6755704199182461,0.0085470085470085,0.0738305643926004,6.240163507989597,31.33333333333333,0.1405203603208065,0.4644320011711316,0.6707708233795191,0.0051282051282051,0.0588871980520058,8.00752667622233,29.8,2.0,00-0039732,B.Nix,39.0,37.0,20.0,2.0,2.0,2.0,246.0,-10.281022,-0.2336596,0.3636363636363636,-3.252384,0.0,0.5405405405405406,0.054054054054054,0.0512820512820512,6.648648648648648,-0.3058781027793884,0.2857142857142857,0.5909090909090909,0.0454545454545454,0.0408163265306122,3.136363636363636,49.0,-0.3058781027793884,0.2857142857142857,0.5909090909090909,0.0454545454545454,0.0408163265306122,3.136363636363636,49.0,2.0,00-0036945,J.Fields,26.0,22.0,13.0,0.0,2.0,4.0,117.0,4.842787,0.14675112,0.4242424242424242,4.0386987,0.0,0.5909090909090909,0.0,0.0769230769230769,5.318181818181818,0.0636653279264767,0.4250000000000001,0.5917460317460318,0.0,0.1179824561403508,6.981587301587303,30.666666666666668,-0.0193398884497582,0.3892995169082126,0.550562569213732,0.0164451827242524,0.0901834130781499,6.17533111849391,34.0
2024_02_CIN_KC,2024,REG,2,2024-09-15,Sunday,16:25,CIN,25.0,KC,26.0,Home,1.0,51.0,0.0,2024091512,59537.0,,202409150kan,,401671670,6478.0,7,10,235.0,-290.0,6.5,-105.0,-115.0,47.5,-108.0,-112.0,0,outdoors,grass,89.0,8.0,00-0036442,00-0033873,Joe Burrow,Patrick Mahomes,Zac Taylor,Andy Reid,Alex Kemp,KAN00,GEHA Field at Arrowhead Stadium,2.0,00-0033873,P.Mahomes,32.0,28.0,18.0,2.0,2.0,4.0,151.0,-7.0329027,-0.19007845,0.3783783783783784,2.8650131,0.0,0.6428571428571429,0.0714285714285714,0.0625,5.392857142857143,0.2501823355754216,0.5222222222222223,0.6974171782534152,0.0179138321995464,0.0548387096774193,7.457989049278247,43.333333333333336,0.3396756678819656,0.5368895643363729,0.6784715158597903,0.0107482993197278,0.0329032258064516,7.622407427446058,39.6,2.0,00-0036442,J.Burrow,41.0,39.0,23.0,0.0,3.0,3.0,258.0,2.6045954,0.05919535,0.5227272727272727,3.812855,0.0,0.5897435897435898,0.0,0.073170731707317,6.615384615384615,0.0888918464382489,0.4599726266019659,0.6119123931623931,0.0128205128205128,0.0978354978354978,5.392094017094018,35.666666666666664,0.0623025402426719,0.4697779022023143,0.6149735228539577,0.0250836120401337,0.0891360813099943,6.100473801560758,39.8,2.0,00-0033873,P.Mahomes,32.0,28.0,18.0,2.0,2.0,4.0,151.0,-7.0329027,-0.19007845,0.3783783783783784,2.8650131,0.0,0.6428571428571429,0.0714285714285714,0.0625,5.392857142857143,0.2501823355754216,0.5222222222222223,0.6974171782534152,0.0179138321995464,0.0548387096774193,7.457989049278247,43.333333333333336,0.3396756678819656,0.5368895643363729,0.6784715158597903,0.0107482993197278,0.0329032258064516,7.622407427446058,39.6,2.0,00-0036442,J.Burrow,41.0,39.0,23.0,0.0,3.0,3.0,258.0,2.6045954,0.05919535,0.5227272727272727,3.812855,0.0,0.5897435897435898,0.0,0.073170731707317,6.615384615384615,0.1090011000633239,0.4547433008291034,0.6529250841750841,0.0151515151515151,0.0641865997092639,6.914898989898991,42.66666666666666,0.1443032726645469,0.5110511087025904,0.6780708399787347,0.0143540669856459,0.0696860488943842,6.739766461608566,41.0
2024_02_CHI_HOU,2024,REG,2,2024-09-15,Sunday,20:20,CHI,13.0,HOU,19.0,Home,6.0,32.0,0.0,2024091513,59538.0,,202409150htx,,401671786,6479.0,7,7,210.0,-258.0,6.0,-108.0,-112.0,45.5,-105.0,-115.0,0,closed,astroturf,,,00-0039918,00-0039163,Caleb Williams,C.J. Stroud,Matt Eberflus,DeMeco Ryans,Land Clark,HOU00,NRG Stadium,2.0,00-0039163,C.Stroud,39.0,39.0,23.0,0.0,3.0,1.0,260.0,0.9701457,0.024253642,0.4,-2.779754,0.0,0.5897435897435898,0.0,0.0769230769230769,6.666666666666667,0.2776456971963246,0.4638562475518996,0.668109668109668,0.0,0.0350877192982456,8.283549783549786,31.33333333333333,0.2757594227790833,0.5003251337303809,0.6891774891774892,0.0,0.0398382103265754,8.146753246753246,31.8,2.0,00-0039918,C.Williams,48.0,44.0,23.0,2.0,7.0,4.0,174.0,-11.556916,-0.22224839,0.3653846153846153,-0.8487962,0.0,0.5227272727272727,0.0454545454545454,0.1458333333333333,3.954545454545455,-0.0188227196534474,0.4238095238095238,0.5109126984126983,0.0,0.1153680770553835,5.870337301587303,32.0,-0.0688327169977128,0.3885852311939268,0.502062569213732,0.0164451827242524,0.0886147856271695,5.508581118493909,34.8,2.0,00-0039163,C.Stroud,39.0,39.0,23.0,0.0,3.0,1.0,260.0,0.9701457,0.024253642,0.4,-2.779754,0.0,0.5897435897435898,0.0,0.0769230769230769,6.666666666666667,0.2776456971963246,0.4638562475518997,0.668109668109668,0.0,0.0350877192982456,8.283549783549782,31.33333333333333,0.2757594227790833,0.5003251337303808,0.6891774891774892,0.0,0.0398382103265754,8.146753246753246,31.8,2.0,00-0039918,C.Williams,48.0,44.0,23.0,2.0,7.0,4.0,174.0,-11.556916,-0.22224839,0.3653846153846153,-0.8487962,0.0,0.5227272727272727,0.0454545454545454,0.1458333333333333,3.954545454545455,-0.2818663418292999,0.3714285714285714,0.4375,0.0,0.0588235294117647,2.90625,34.0,-0.2818663418292999,0.3714285714285714,0.4375,0.0,0.0588235294117647,2.90625,34.0
2024_02_ATL_PHI,2024,REG,2,2024-09-16,Monday,20:15,ATL,22.0,PHI,21.0,Home,-1.0,43.0,0.0,2024091600,59539.0,,202409160phi,,401671691,6480.0,8,10,215.0,-265.0,5.5,-105.0,-115.0,46.5,-110.0,-110.0,0,outdoors,grass,71.0,9.0,00-0029604,00-0036389,Kirk Cousins,Jalen Hurts,Raheem Morris,Nick Sirianni,Craig Wrolstad,PHI00,Lincoln Financial Field,2.0,00-0036389,J.Hurts,35.0,31.0,23.0,1.0,1.0,4.0,183.0,5.3591857,0.1410312,0.4736842105263157,10.443304,0.0,0.7419354838709677,0.032258064516129,0.0285714285714285,5.903225806451613,0.0367770219842592,0.4914141414141413,0.5981802331916749,0.0335403726708074,0.0848515519568151,6.985529039991284,33.666666666666664,0.1402956381440162,0.5138407329105004,0.6385068021223628,0.0339480809046026,0.0557889799545768,7.187081080627991,33.2,2.0,00-0029604,K.Cousins,32.0,31.0,20.0,0.0,1.0,1.0,241.0,8.936354,0.26283392,0.5294117647058824,2.48448,0.0,0.6451612903225806,0.0,0.03125,7.774193548387097,-0.0347518616666396,0.4594246031746031,0.5495021903624054,0.0680605336519315,0.0437389770723104,6.8996017522899225,30.666666666666668,0.0591663900762796,0.4933018207282913,0.5890952536113826,0.0508363201911589,0.0321257391845627,7.047639839252741,29.4,2.0,00-0036389,J.Hurts,35.0,31.0,23.0,1.0,1.0,4.0,183.0,5.3591857,0.1410312,0.4736842105263157,10.443304,0.0,0.7419354838709677,0.032258064516129,0.0285714285714285,5.903225806451613,0.2576051031549771,0.4914141414141414,0.6706440013076168,0.0335403726708074,0.0431848852901484,7.260891358831862,33.666666666666664,0.2062846705317497,0.4998767689465365,0.6351407432163318,0.0381556545371412,0.0307889799545768,6.822705204050152,35.8,2.0,00-0029604,K.Cousins,32.0,31.0,20.0,0.0,1.0,1.0,241.0,8.936354,0.26283392,0.5294117647058824,2.48448,0.0,0.6451612903225806,0.0,0.03125,7.774193548387097,0.2131193578243255,0.5228774970622797,0.6950056116722783,0.0322671156004489,0.0442992011619462,7.5448933782267105,35.0,0.1059360548853874,0.482871892244027,0.6626434412148698,0.0193602693602693,0.0509456307775635,6.783089397375112,37.4
2024_03_NE_NYJ,2024,REG,3,2024-09-19,Thursday,20:15,NE,3.0,NYJ,24.0,Home,21.0,27.0,0.0,2024091900,59540.0,,202409190nyj,,401671808,6481.0,4,4,230.0,-285.0,6.5,-110.0,-110.0,39.0,-108.0,-112.0,1,outdoors,fieldturf,75.0,5.0,00-0033119,00-0023459,Jacoby Brissett,Aaron Rodgers,Jerod Mayo,Robert Saleh,John Hussey,NYC01,MetLife Stadium,3.0,00-0023459,A.Rodgers,40.0,37.0,27.0,0.0,2.0,3.0,281.0,17.452887,0.40588108,0.6046511627906976,10.012177,0.0,0.7297297297297297,0.0,0.05,7.594594594594595,-0.0614996328949928,0.3948306595365418,0.5114538239538239,0.0151515151515151,0.0512265512265512,5.474747474747474,25.33333333333333,-0.1454275026917457,0.389765528589058,0.5532465887709048,0.0174278608929064,0.0387359307359307,5.281201068435111,35.4,3.0,00-0033119,J.Brissett,23.0,23.0,12.0,0.0,5.0,0.0,98.0,-7.8066688,-0.28913587,0.4074074074074074,3.6784763,0.0,0.5217391304347826,0.0,0.217391304347826,4.260869565217392,-0.2169777291516463,0.3867052487742142,0.4747747747747747,0.018018018018018,0.102573312702623,4.06168168168168,33.333333333333336,-0.1784750081598758,0.3936718947842418,0.5422685159804835,0.0315004659832246,0.0923273977598226,5.384270672295012,33.2,3.0,00-0023459,A.Rodgers,40.0,37.0,27.0,0.0,2.0,3.0,281.0,17.452887,0.40588108,0.6046511627906976,10.012177,0.0,0.7297297297297297,0.0,0.05,7.594594594594595,0.0998750875393549,0.4655377302436127,0.5798719958202717,0.0266457680250783,0.0568589116976213,6.719958202716824,28.666666666666668,0.1132005020976066,0.475387038861731,0.5929231974921629,0.020987460815047,0.0516391565423823,6.546974921630094,30.6,3.0,00-0033119,J.Brissett,23.0,23.0,12.0,0.0,5.0,0.0,98.0,-7.8066688,-0.28913587,0.4074074074074074,3.6784763,0.0,0.5217391304347826,0.0,0.217391304347826,4.260869565217392,0.0066419281065464,0.4513652264776702,0.5536585365853658,0.008130081300813,0.0737520048115477,4.976205962059621,34.666666666666664,0.0930099999532103,0.4857020790304148,0.578217153774965,0.0048780487804878,0.0629813616170873,5.6084897951060295,38.2
2024_03_NYG_CLE,2024,REG,3,2024-09-22,Sunday,13:00,NYG,21.0,CLE,15.0,Home,-6.0,36.0,0.0,2024092200,59541.0,,202409220cle,,401671855,6482.0,7,7,220.0,-270.0,6.5,-112.0,-108.0,38.0,-108.0,-112.0,0,outdoors,grass,76.0,4.0,00-0035710,00-0033537,Daniel Jones,Deshaun Watson,Brian Daboll,Kevin Stefanski,Craig Wrolstad,CLE00,FirstEnergy Stadium,3.0,00-0033537,D.Watson,48.0,46.0,21.0,0.0,8.0,3.0,196.0,-14.986284,-0.29384872,0.3725490196078431,-5.12601,0.0,0.4565217391304347,0.0,0.1666666666666666,4.260869565217392,-0.2222975939512252,0.3527103923330337,0.5872331154684097,0.0264052287581699,0.0788991710044342,4.87346405228758,48.66666666666666,-0.1555929094552993,0.3803762353998203,0.5686617083615055,0.0363029073698444,0.0727561692693271,6.128906017579446,41.6,3.0,00-0035710,D.Jones,38.0,36.0,24.0,0.0,2.0,2.0,236.0,9.025566,0.22563915,0.5,6.450423,0.0,0.6666666666666666,0.0,0.0526315789473684,6.555555555555555,-0.0059011081854502,0.4169294757530051,0.5603946118702466,0.0242854072641306,0.0532022019334049,6.233127430793869,39.66666666666666,-0.093520662933588,0.3712905830552889,0.5570127370846012,0.0188265635074145,0.0676860270423959,5.744382090516372,37.2,3.0,00-0033537,D.Watson,48.0,46.0,21.0,0.0,8.0,3.0,196.0,-14.986284,-0.29384872,0.3725490196078431,-5.12601,0.0,0.4565217391304347,0.0,0.1666666666666666,4.260869565217392,-0.1009921729564666,0.3624788922661262,0.536005045292971,0.021843825249398,0.0828877749930381,4.695218438252495,46.333333333333336,0.0570734068751335,0.3990901228161218,0.5982696938424492,0.0131062951496388,0.0720094872726451,5.882686618507051,41.8,3.0,00-0035710,D.Jones,38.0,36.0,24.0,0.0,2.0,2.0,236.0,9.025566,0.22563915,0.5,6.450423,0.0,0.6666666666666666,0.0,0.0526315789473684,6.555555555555555,-0.0878498454888661,0.3769416857652152,0.5075585590341939,0.0141843971631205,0.1185043461829176,4.758768456434894,36.0,-0.1987765908241272,0.3835437524292014,0.5529766938620748,0.0233158331030671,0.1225311791383219,4.560845489445352,38.6
2024_03_CHI_IND,2024,REG,3,2024-09-22,Sunday,13:00,CHI,16.0,IND,21.0,Home,5.0,37.0,0.0,2024092201,59542.0,,202409220clt,,401671865,6483.0,7,7,105.0,-125.0,1.5,-108.0,-112.0,43.0,-105.0,-115.0,0,closed,fieldturf,,,00-0039918,00-0039164,Caleb Williams,Anthony Richardson,Matt Eberflus,Shane Steichen,Adrian Hill,IND00,Lucas Oil Stadium,3.0,00-0039164,A.Richardson,22.0,21.0,10.0,2.0,1.0,1.0,167.0,-10.621042,-0.46178445,0.2608695652173913,-7.6824393,0.0,0.4761904761904761,0.0952380952380952,0.0454545454545454,7.952380952380952,-0.0129122858246167,0.4346037507562009,0.4761904761904762,0.0452847805788982,0.0493827160493826,7.172771672771671,29.0,0.0674311891198158,0.4197947523433653,0.5037375415282392,0.0318220311380366,0.0637165861513687,7.105213391259904,31.6,3.0,00-0039918,C.Williams,56.0,56.0,33.0,2.0,4.0,0.0,363.0,-3.7710075,-0.062850125,0.45,2.185607,0.0,0.5892857142857143,0.0357142857142857,0.0714285714285714,6.482142857142857,-0.1628268907467524,0.4122710622710623,0.494678932178932,0.0151515151515151,0.1376633986928104,4.636138167388168,35.333333333333336,-0.0543936676345765,0.4051404151404151,0.5182359307359307,0.0162337662337662,0.1044481189605028,5.527397186147186,35.4,3.0,00-0039164,A.Richardson,22.0,21.0,10.0,2.0,1.0,1.0,167.0,-10.621042,-0.46178445,0.2608695652173913,-7.6824393,0.0,0.4761904761904761,0.0952380952380952,0.0454545454545454,7.952380952380952,0.1189985672632853,0.4260651629072682,0.4359605911330049,0.0452847805788982,0.0578703703703703,7.663929939792008,30.666666666666668,0.0911405214574188,0.4365701487761958,0.4733119067643878,0.0400611464097834,0.065625,7.107703552404982,34.25,3.0,00-0039918,C.Williams,56.0,56.0,33.0,2.0,4.0,0.0,363.0,-3.7710075,-0.062850125,0.45,2.185607,0.0,0.5892857142857143,0.0357142857142857,0.0714285714285714,6.482142857142857,-0.2520573660731315,0.3684065934065934,0.4801136363636363,0.0227272727272727,0.102328431372549,3.4303977272727275,41.0,-0.2520573660731315,0.3684065934065934,0.4801136363636363,0.0227272727272727,0.102328431372549,3.4303977272727275,41.0
2024_03_HOU_MIN,2024,REG,3,2024-09-22,Sunday,13:00,HOU,7.0,MIN,34.0,Home,27.0,41.0,0.0,2024092202,59543.0,,202409220min,,401671646,6484.0,7,7,-135.0,114.0,-2.0,-112.0,-108.0,46.0,-108.0,-112.0,0,dome,sportturf,,,00-0039163,00-0034869,C.J. Stroud,Sam Darnold,DeMeco Ryans,Kevin O'Connell,Shawn Hochuli,MIN01,U.S. Bank Stadium,3.0,00-0034869,S.Darnold,32.0,32.0,17.0,0.0,4.0,0.0,181.0,4.8177433,0.1376498,0.4857142857142857,0.6958405,0.0,0.53125,0.0,0.125,5.65625,0.1894583503405253,0.4594771241830064,0.664047619047619,0.0391269841269841,0.0733647305075876,8.713809523809523,35.0,0.1200142800807952,0.4407095303237573,0.6242925625099538,0.0439890109890109,0.0723521716378859,8.318586717630197,33.8,3.0,00-0039163,C.Stroud,37.0,34.0,20.0,2.0,4.0,3.0,215.0,-12.534377,-0.3057165,0.3170731707317073,-4.162905,0.0,0.5882352941176471,0.0588235294117647,0.1081081081081081,6.323529411764706,0.0423541286339362,0.4087837837837837,0.6107226107226107,0.0,0.0607287449392712,6.1565656565656575,37.333333333333336,0.2622161220759153,0.4744427807892044,0.6616716616716616,0.0,0.0493404727700143,8.18917748917749,32.8,3.0,00-0034869,S.Darnold,32.0,32.0,17.0,0.0,4.0,0.0,181.0,4.8177433,0.1376498,0.4857142857142857,0.6958405,0.0,0.53125,0.0,0.125,5.65625,0.2288035253683726,0.4993055555555556,0.6461904761904761,0.0252380952380952,0.0794871794871794,8.213809523809523,28.666666666666668,0.0867660880088806,0.4825290697674418,0.5708621394503747,0.0440776743129684,0.0779487179487179,7.277411310470134,29.0,3.0,00-0039163,C.Stroud,37.0,34.0,20.0,2.0,4.0,3.0,215.0,-12.534377,-0.3057165,0.3170731707317073,-4.162905,0.0,0.5882352941176471,0.0588235294117647,0.1081081081081081,6.323529411764706,0.0423541286339362,0.4087837837837837,0.6107226107226107,0.0,0.0607287449392712,6.156565656565657,37.333333333333336,0.2622161220759153,0.4744427807892044,0.6616716616716617,0.0,0.0493404727700143,8.18917748917749,32.8
2024_03_PHI_NO,2024,REG,3,2024-09-22,Sunday,13:00,PHI,15.0,NO,12.0,Home,-3.0,27.0,0.0,2024092203,59544.0,,202409220nor,,401671736,6485.0,6,7,120.0,-142.0,2.5,-105.0,-115.0,49.0,-110.0,-110.0,0,dome,sportturf,,,00-0036389,00-0031280,Jalen Hurts,Derek Carr,Nick Sirianni,Dennis Allen,Scott Novak,NOR00,Mercedes-Benz Superdome,3.0,00-0031280,D.Carr,28.0,27.0,14.0,1.0,1.0,1.0,142.0,0.4538344,0.016208371,0.3571428571428571,-5.6728787,0.0,0.5185185185185185,0.037037037037037,0.0357142857142857,5.25925925925926,0.5609380900859833,0.5079754344044101,0.7240196078431373,0.0196078431372549,0.0551633986928104,10.475816993464052,24.0,0.3991748183965683,0.4850882909456763,0.7054477055092649,0.0164158686730506,0.0482495543672014,8.963150520250384,29.8,3.0,00-0036389,J.Hurts,45.0,42.0,29.0,1.0,4.0,3.0,311.0,-3.0667863,-0.06666927,0.4130434782608695,7.722295,0.0,0.6904761904761905,0.0238095238095238,0.0888888888888888,7.404761904761905,0.1403456702828407,0.4548644338118021,0.6570862640472148,0.029800307219662,0.0527086948139579,6.808343439243271,37.333333333333336,0.1488343551754951,0.5062519936204147,0.6638169758196333,0.0352714886796233,0.0566252168883747,6.824136498328571,32.0,3.0,00-0031280,D.Carr,28.0,27.0,14.0,1.0,1.0,1.0,142.0,0.4538344,0.016208371,0.3571428571428571,-5.6728787,0.0,0.5185185185185185,0.037037037037037,0.0357142857142857,5.25925925925926,0.5609380900859833,0.5079754344044102,0.7240196078431372,0.0196078431372549,0.0551633986928104,10.475816993464056,24.0,0.3991748183965683,0.4850882909456764,0.7054477055092649,0.0164158686730506,0.0482495543672014,8.963150520250384,29.8,3.0,00-0036389,J.Hurts,45.0,42.0,29.0,1.0,4.0,3.0,311.0,-3.0667863,-0.06666927,0.4130434782608695,7.722295,0.0,0.6904761904761905,0.0238095238095238,0.0888888888888888,7.404761904761905,0.1403456702828407,0.4548644338118022,0.6570862640472148,0.029800307219662,0.0527086948139579,6.808343439243269,37.333333333333336,0.2024368271231651,0.4919109083490969,0.6738504206356868,0.0317040416339154,0.0365032656688625,7.080769720179182,35.4
